seqnames	start	end	width	num_sites	cov	delta_beta	delta_beta_abs	intended_delta_beta	intended_delta_beta_abs	direction	case_group	genome	background_corr_target	expected_correlation	corr_target	corr_sd_used	corr_metric_estimate	neighbor_window
chr20	42875645	42876092	448	9	100	0.235963596359636	0.235963596359636	0.247474385625302	0.247474385625302	hyper	case	hg19	0.426110308032555	0.78	0.78	1.7	0.784172667162099	5
chr20	20036653	20037151	499	6	100	-0.13023302330233	0.13023302330233	-0.142498264931913	0.142498264931913	hypo	case	hg19	0.99	0.78	0.99	1.3	0.842949189257917	5
chr20	61923848	61924803	956	5	100	0.256525652565257	0.256525652565257	0.247081770320283	0.247081770320283	hyper	case	hg19	0.945398531889419	0.78	0.945398531889419	1.3	0.842949189257917	5
chr21	43823604	43824263	660	8	100	-0.147124712471247	0.147124712471247	-0.158834615881994	0.158834615881994	hypo	case	hg19	0.515884430317734	0.78	0.78	1.7	0.784172667162099	5
chr20	61040825	61041766	942	6	100	-0.193849384938494	0.193849384938494	-0.19700127955129	0.19700127955129	hypo	case	hg19	0.415273142516747	0.78	0.78	1.7	0.784172667162099	5
chr20	36572111	36573020	910	5	100	-0.274847484748475	0.274847484748475	-0.285437824133335	0.285437824133335	hypo	case	hg19	0.251292395119427	0.78	0.78	1.7	0.784172667162099	5
chr20	34129456	34130164	709	13	100	0.272967296729673	0.272967296729673	0.261993817983917	0.261993817983917	hyper	case	hg19	0.589845807435848	0.78	0.78	1.7	0.784172667162099	5
chr20	44640353	44641470	1118	5	100	-0.163756375637564	0.163756375637564	-0.157472561678711	0.157472561678711	hypo	case	hg19	0.126820708641042	0.78	0.78	1.7	0.784172667162099	5
chr20	62574023	62574519	497	5	100	-0.132413241324132	0.132413241324132	-0.134326625874657	0.134326625874657	hypo	case	hg19	0.140963773886139	0.78	0.78	1.7	0.784172667162099	5
chr21	15645649	15646636	988	7	100	-0.182618261826183	0.182618261826183	-0.213274371528794	0.213274371528794	hypo	case	hg19	0.263335095201588	0.78	0.78	1.7	0.784172667162099	5
chr21	47580410	47582352	1943	7	100	-0.263546354635464	0.263546354635464	-0.267038862154969	0.267038862154969	hypo	case	hg19	0.219197881304306	0.78	0.78	1.7	0.784172667162099	5
chr21	45705175	45706102	928	13	100	0.212641264126413	0.212641264126413	0.204497317004568	0.204497317004568	hyper	case	hg19	0.0859226258828199	0.78	0.78	1.7	0.784172667162099	5
chr20	30134929	30135363	435	10	100	-0.162016201620162	0.162016201620162	-0.166909722427931	0.166909722427931	hypo	case	hg19	0.46546833341877	0.78	0.78	1.7	0.784172667162099	5
chr20	5451661	5451901	241	7	100	-0.325012501250125	0.325012501250125	-0.321367360454325	0.321367360454325	hypo	case	hg19	0.208562397313872	0.78	0.78	1.7	0.784172667162099	5
chr21	43161103	43162019	917	5	100	-0.238123812381238	0.238123812381238	-0.230025352714676	0.230025352714676	hypo	case	hg19	0.68011934330703	0.78	0.78	1.7	0.784172667162099	5
chr20	30618874	30619245	372	5	100	-0.225802580258026	0.225802580258026	-0.236617571764572	0.236617571764572	hypo	case	hg19	0.414676408753124	0.78	0.78	1.7	0.784172667162099	5
chr21	37915044	37915392	349	6	100	-0.0676367636763676	0.0676367636763676	-0.0827010777044102	0.0827010777044102	hypo	case	hg19	0.172738537856901	0.78	0.78	1.7	0.784172667162099	5
chr20	49574504	49575493	990	13	100	0.216861686168617	0.216861686168617	0.212723559045556	0.212723559045556	hyper	case	hg19	0.431092814781283	0.78	0.78	1.7	0.784172667162099	5
chr20	3065343	3066015	673	8	100	-0.175697569756976	0.175697569756976	-0.176876325273476	0.176876325273476	hypo	case	hg19	0.312505755925895	0.78	0.78	1.7	0.784172667162099	5
chr20	23015624	23016754	1131	8	100	-0.178497849784979	0.178497849784979	-0.178838052398783	0.178838052398783	hypo	case	hg19	0.754449248247543	0.78	0.78	1.7	0.784172667162099	5
chr20	865780	866088	309	5	100	0.194979497949795	0.194979497949795	0.203095000120121	0.203095000120121	hyper	case	hg19	0.394290817568811	0.78	0.78	1.7	0.784172667162099	5
chr20	31822877	31824069	1193	6	100	-0.278367836783678	0.278367836783678	-0.27150877365699	0.27150877365699	hypo	case	hg19	0.0577718411269838	0.78	0.78	1.7	0.784172667162099	5
chr21	43490967	43491756	790	7	100	-0.262886288628863	0.262886288628863	-0.270812809188516	0.270812809188516	hypo	case	hg19	0.0408695413710269	0.78	0.78	1.7	0.784172667162099	5
chr20	44518802	44520177	1376	15	100	0.259205920592059	0.259205920592059	0.255122326238937	0.255122326238937	hyper	case	hg19	0.529621694114387	0.78	0.78	1.7	0.784172667162099	5
chr20	61162000	61162113	114	5	100	-0.150975097509751	0.150975097509751	-0.14769775219061	0.14769775219061	hypo	case	hg19	0.437356152928758	0.78	0.78	1.7	0.784172667162099	5
chr21	43135854	43136836	983	7	100	-0.238543854385438	0.238543854385438	-0.229325305154568	0.229325305154568	hypo	case	hg19	0.274818436717544	0.78	0.78	1.7	0.784172667162099	5
chr20	62550415	62550741	327	6	100	-0.185738573857386	0.185738573857386	-0.190913436435967	0.190913436435967	hypo	case	hg19	0.246507942617908	0.78	0.78	1.7	0.784172667162099	5
chr20	35374068	35374882	815	8	100	0.264986498649865	0.264986498649865	0.264475052843628	0.264475052843628	hyper	case	hg19	0.609140761498095	0.78	0.78	1.7	0.784172667162099	5
chr21	38063872	38065525	1654	5	100	0.172497249724973	0.172497249724973	0.17411817415215	0.17411817415215	hyper	case	hg19	0.215489507123455	0.78	0.78	1.7	0.784172667162099	5
chr21	46340776	46341390	615	8	100	-0.0928892889288929	0.0928892889288929	-0.0849891238581871	0.0849891238581871	hypo	case	hg19	0.303141319404676	0.78	0.78	1.7	0.784172667162099	5
chr20	62197219	62199191	1973	9	100	0.167296729672967	0.167296729672967	0.165136203558947	0.165136203558947	hyper	case	hg19	0.542907436074661	0.78	0.78	1.7	0.784172667162099	5
chr20	5986407	5988224	1818	17	100	0.243124312431243	0.243124312431243	0.243300768563482	0.243300768563482	hyper	case	hg19	0.160438882838683	0.78	0.78	1.7	0.784172667162099	5
chr21	41238517	41239489	973	6	100	0.232923292329233	0.232923292329233	0.236809013667912	0.236809013667912	hyper	case	hg19	0.103508529303234	0.78	0.78	1.7	0.784172667162099	5
chr20	62183924	62184398	475	6	100	0.127222722272227	0.127222722272227	0.123693113671029	0.123693113671029	hyper	case	hg19	0.99	0.78	0.99	1.3	0.842949189257917	5
chr21	35883588	35884509	922	5	100	-0.161016101610161	0.161016101610161	-0.159755347829096	0.159755347829096	hypo	case	hg19	0.431207608875161	0.78	0.78	1.7	0.784172667162099	5
chr21	44898090	44899411	1322	7	100	0.0974697469746975	0.0974697469746975	0.101971382633012	0.101971382633012	hyper	case	hg19	0.286803893126963	0.78	0.78	1.7	0.784172667162099	5
chr20	3063118	3064016	899	6	100	0.232633263326333	0.232633263326333	0.242363368006999	0.242363368006999	hyper	case	hg19	0.17261824996327	0.78	0.78	1.7	0.784172667162099	5
chr20	33762157	33762944	788	5	100	-0.291949194919492	0.291949194919492	-0.288297390258813	0.288297390258813	hypo	case	hg19	0.0872936201870804	0.78	0.78	1.7	0.784172667162099	5
chr20	55835020	55836677	1658	5	100	-0.241724172417242	0.241724172417242	-0.254838877379634	0.254838877379634	hypo	case	hg19	0.644692324558196	0.78	0.78	1.7	0.784172667162099	5
chr20	6103629	6104275	647	7	100	0.0981698169816981	0.0981698169816981	0.101951266310792	0.101951266310792	hyper	case	hg19	0.439527563213554	0.78	0.78	1.7	0.784172667162099	5
chr21	46131099	46131924	826	7	100	0.213001300130013	0.213001300130013	0.231042570082421	0.231042570082421	hyper	case	hg19	0.561058987995573	0.78	0.78	1.7	0.784172667162099	5
chr21	45379489	45379722	234	5	100	-0.362536253625363	0.362536253625363	-0.374027201109008	0.374027201109008	hypo	case	hg19	0.09773131686184	0.78	0.78	1.7	0.784172667162099	5
chr20	4802684	4804053	1370	7	100	0.34987498749875	0.34987498749875	0.350744831279979	0.350744831279979	hyper	case	hg19	0.380984947189355	0.78	0.78	1.7	0.784172667162099	5
chr20	35503983	35504554	572	7	100	-0.223962396239624	0.223962396239624	-0.221899609351728	0.221899609351728	hypo	case	hg19	0.163119997317325	0.78	0.78	1.7	0.784172667162099	5
chr20	44452633	44453208	576	5	100	-0.146394639463946	0.146394639463946	-0.161615471556537	0.161615471556537	hypo	case	hg19	0.462256944010172	0.78	0.78	1.7	0.784172667162099	5
chr20	34042631	34043665	1035	9	100	0.240504050405041	0.240504050405041	0.243080245958896	0.243080245958896	hyper	case	hg19	0.316457950260668	0.78	0.78	1.7	0.784172667162099	5
chr20	2796729	2797722	994	7	100	-0.199399939993999	0.199399939993999	-0.20584114328198	0.20584114328198	hypo	case	hg19	0.756768136621953	0.78	0.78	1.7	0.784172667162099	5
chr21	34392029	34392852	824	5	100	0.288508850885088	0.288508850885088	0.288650619472433	0.288650619472433	hyper	case	hg19	0.174906042966175	0.78	0.78	1.7	0.784172667162099	5
chr20	2794877	2796129	1253	6	100	-0.166126612661266	0.166126612661266	-0.170482315842443	0.170482315842443	hypo	case	hg19	0.109233920397413	0.78	0.78	1.7	0.784172667162099	5
chr20	442381	443642	1262	11	100	0.309370937093709	0.309370937093709	0.302542773468002	0.302542773468002	hyper	case	hg19	0.189956857158777	0.78	0.78	1.7	0.784172667162099	5
chr20	11870440	11872262	1823	12	100	0.222752275227523	0.222752275227523	0.226388392328644	0.226388392328644	hyper	case	hg19	0.266861317508539	0.78	0.78	1.7	0.784172667162099	5
chr20	30195969	30196715	747	6	100	-0.13963396339634	0.13963396339634	-0.146525794742257	0.146525794742257	hypo	case	hg19	0.085354164892691	0.78	0.78	1.7	0.784172667162099	5
chr21	39047670	39047967	298	5	100	0.164516451645164	0.164516451645164	0.160777242763761	0.160777242763761	hyper	case	hg19	0.245621578528991	0.78	0.78	1.7	0.784172667162099	5
chr20	62367372	62368257	886	9	100	0.257945794579458	0.257945794579458	0.248950352850879	0.248950352850879	hyper	case	hg19	0.264516991579187	0.78	0.78	1.7	0.784172667162099	5
chr21	43919023	43919854	832	5	100	-0.0778477847784779	0.0778477847784779	-0.0790906026702096	0.0790906026702096	hypo	case	hg19	0.0651483948131524	0.78	0.78	1.7	0.784172667162099	5
chr21	37948808	37949240	433	5	100	-0.298429842984298	0.298429842984298	-0.292308491801476	0.292308491801476	hypo	case	hg19	0.454185052097098	0.78	0.78	1.7	0.784172667162099	5
chr21	45712938	45713720	783	6	100	-0.190809080908091	0.190809080908091	-0.20219522982987	0.20219522982987	hypo	case	hg19	0.322502864302372	0.78	0.78	1.7	0.784172667162099	5
chr20	57462798	57464003	1206	35	100	-0.17015701570157	0.17015701570157	-0.18058021661385	0.18058021661385	hypo	case	hg19	0.0878178897956066	0.78	0.78	1.7	0.784172667162099	5
chr21	45113973	45114602	630	5	100	-0.303670367036704	0.303670367036704	-0.301098314047698	0.301098314047698	hypo	case	hg19	0.344160623368842	0.78	0.78	1.7	0.784172667162099	5
chr20	61050560	61051916	1357	25	100	0.241824182418242	0.241824182418242	0.253112025697669	0.253112025697669	hyper	case	hg19	0.860353555238817	0.78	0.860353555238817	1.3	0.842949189257917	5
chr20	896349	897546	1198	7	100	-0.195079507950795	0.195079507950795	-0.205494601304486	0.205494601304486	hypo	case	hg19	0.21736133952275	0.78	0.78	1.7	0.784172667162099	5
chr20	61926731	61927821	1091	5	100	0.237103710371037	0.237103710371037	0.269356574266664	0.269356574266664	hyper	case	hg19	0.327612207902421	0.78	0.78	1.7	0.784172667162099	5
chr20	49547111	49548662	1552	12	100	0.242244224422442	0.242244224422442	0.249451290698258	0.249451290698258	hyper	case	hg19	0.417640010311188	0.78	0.78	1.7	0.784172667162099	5
chr21	46824701	46825191	491	6	100	0.208030803080308	0.208030803080308	0.219947432601436	0.219947432601436	hyper	case	hg19	0.519473245591358	0.78	0.78	1.7	0.784172667162099	5
chr21	45148332	45149374	1043	7	100	0.312711271127113	0.312711271127113	0.319924978227403	0.319924978227403	hyper	case	hg19	0.192097482942902	0.78	0.78	1.7	0.784172667162099	5
chr21	46077454	46077732	279	5	100	0.107570757075708	0.107570757075708	0.118376809501255	0.118376809501255	hyper	case	hg19	0.28101129961472	0.78	0.78	1.7	0.784172667162099	5
chr20	48183673	48184833	1161	7	100	0.167496749674968	0.167496749674968	0.186800896282222	0.186800896282222	hyper	case	hg19	0.204539463732914	0.78	0.78	1.7	0.784172667162099	5
chr20	19915716	19916088	373	6	100	-0.12033203320332	0.12033203320332	-0.117032513620443	0.117032513620443	hypo	case	hg19	0.105160916694308	0.78	0.78	1.7	0.784172667162099	5
chr21	44073202	44073920	719	6	100	0.0863986398639864	0.0863986398639864	0.0847094902887673	0.0847094902887673	hyper	case	hg19	0.373303823921016	0.78	0.78	1.7	0.784172667162099	5
chr20	23331171	23332146	976	10	100	0.235203520352035	0.235203520352035	0.241148056946139	0.241148056946139	hyper	case	hg19	0.86867010272044	0.78	0.86867010272044	1.3	0.842949189257917	5
chr21	45232232	45232602	371	5	100	0.043084308430843	0.043084308430843	0.0487369706875421	0.0487369706875421	hyper	case	hg19	0.188751934671597	0.78	0.78	1.7	0.784172667162099	5
chr20	47538150	47538720	571	5	100	0.237483748374838	0.237483748374838	0.26468665253986	0.26468665253986	hyper	case	hg19	0.308895919484998	0.78	0.78	1.7	0.784172667162099	5
chr20	18038296	18038772	477	6	100	0.245474547454745	0.245474547454745	0.24717743437963	0.24717743437963	hyper	case	hg19	0.457925730408301	0.78	0.78	1.7	0.784172667162099	5
chr20	48598378	48599683	1306	11	100	0.288708870887089	0.288708870887089	0.294284325329507	0.294284325329507	hyper	case	hg19	0.0676575618300286	0.78	0.78	1.7	0.784172667162099	5
chr20	1165065	1165704	640	6	100	0.197299729972997	0.197299729972997	0.192672777846315	0.192672777846315	hyper	case	hg19	0.0498350577075913	0.78	0.78	1.7	0.784172667162099	5
chr20	39320532	39322194	1663	7	100	0.234383438343834	0.234383438343834	0.23098002317916	0.23098002317916	hyper	case	hg19	0.312449596680161	0.78	0.78	1.7	0.784172667162099	5
chr20	45439769	45440347	579	5	100	-0.0476847684768477	0.0476847684768477	-0.0755899296132139	0.0755899296132139	hypo	case	hg19	0.300421910211329	0.78	0.78	1.7	0.784172667162099	5
chr21	46875142	46875434	293	5	100	0.116471647164716	0.116471647164716	0.105230815786658	0.105230815786658	hyper	case	hg19	0.393060981809301	0.78	0.78	1.7	0.784172667162099	5
chr21	43638893	43640132	1240	14	100	0.284618461846185	0.284618461846185	0.292498246592975	0.292498246592975	hyper	case	hg19	0.0495818474433405	0.78	0.78	1.7	0.784172667162099	5
chr20	58508076	58509560	1485	9	100	0.142474247424743	0.142474247424743	0.164438828660396	0.164438828660396	hyper	case	hg19	0.31988855129788	0.78	0.78	1.7	0.784172667162099	5
chr21	38362230	38363161	932	7	100	-0.243864386438644	0.243864386438644	-0.233179346819477	0.233179346819477	hypo	case	hg19	0.495990267415919	0.78	0.78	1.7	0.784172667162099	5
chr20	43159618	43161261	1644	8	100	-0.159205920592059	0.159205920592059	-0.16981477590383	0.16981477590383	hypo	case	hg19	0.248341144319598	0.78	0.78	1.7	0.784172667162099	5
chr20	2780680	2782079	1400	13	100	0.305090509050905	0.305090509050905	0.310605821414197	0.310605821414197	hyper	case	hg19	0.278292636620697	0.78	0.78	1.7	0.784172667162099	5
chr20	11898478	11899259	782	5	100	-0.063966396639664	0.063966396639664	-0.0530367729680026	0.0530367729680026	hypo	case	hg19	0.0502199959947593	0.78	0.78	1.7	0.784172667162099	5
chr20	47835750	47836129	380	9	100	0.243344334433443	0.243344334433443	0.247481116904762	0.247481116904762	hyper	case	hg19	0.189149677486402	0.78	0.78	1.7	0.784172667162099	5
chr20	61808126	61809842	1717	13	100	0.188378837883788	0.188378837883788	0.192527179378304	0.192527179378304	hyper	case	hg19	0.389260136928672	0.78	0.78	1.7	0.784172667162099	5
chr20	61339804	61340886	1083	10	100	0.226852685268527	0.226852685268527	0.221827360113251	0.221827360113251	hyper	case	hg19	0.273057239363083	0.78	0.78	1.7	0.784172667162099	5
chr20	5485144	5485874	731	9	100	-0.168036803680368	0.168036803680368	-0.181309519987909	0.181309519987909	hypo	case	hg19	0.724169729868639	0.78	0.78	1.7	0.784172667162099	5
chr20	1206255	1207384	1130	11	100	0.286068606860686	0.286068606860686	0.276779244250357	0.276779244250357	hyper	case	hg19	0.348179354421412	0.78	0.78	1.7	0.784172667162099	5
chr20	45522509	45524170	1662	11	100	0.206480648064806	0.206480648064806	0.207151509904994	0.207151509904994	hyper	case	hg19	0.93917587213148	0.78	0.93917587213148	1.3	0.842949189257917	5
chr20	18547762	18548476	715	13	100	0.299249924992499	0.299249924992499	0.301146805536893	0.301146805536893	hyper	case	hg19	0.258127857033215	0.78	0.78	1.7	0.784172667162099	5
chr20	43743301	43744674	1374	10	100	-0.200680068006801	0.200680068006801	-0.208659951980605	0.208659951980605	hypo	case	hg19	0.330377735494634	0.78	0.78	1.7	0.784172667162099	5
chr21	47604052	47605175	1124	7	100	0.183018301830183	0.183018301830183	0.161603488357275	0.161603488357275	hyper	case	hg19	0.167912140060545	0.78	0.78	1.7	0.784172667162099	5
chr21	47294739	47295376	638	5	100	0.069046904690469	0.069046904690469	0.0562170387428012	0.0562170387428012	hyper	case	hg19	0.346954566100308	0.78	0.78	1.7	0.784172667162099	5
chr20	54919037	54919411	375	6	100	0.204150415041504	0.204150415041504	0.21362668521241	0.21362668521241	hyper	case	hg19	0.688583164349571	0.78	0.78	1.7	0.784172667162099	5
chr20	32581542	32582426	885	5	100	0.11991199119912	0.11991199119912	0.120610807252279	0.120610807252279	hyper	case	hg19	0.203723548333863	0.78	0.78	1.7	0.784172667162099	5
chr21	43198283	43198798	516	6	100	-0.162876287628763	0.162876287628763	-0.163800966414739	0.163800966414739	hypo	case	hg19	0.437275162095159	0.78	0.78	1.7	0.784172667162099	5
chr20	57874942	57876202	1261	13	100	0.254605460546055	0.254605460546055	0.256660941589757	0.256660941589757	hyper	case	hg19	0.176265157216496	0.78	0.78	1.7	0.784172667162099	5
chr20	61866960	61867534	575	8	100	-0.164766476647665	0.164766476647665	-0.168035674143072	0.168035674143072	hypo	case	hg19	0.299324942613278	0.78	0.78	1.7	0.784172667162099	5
chr21	45078077	45080033	1957	15	100	0.166836683668367	0.166836683668367	0.174254614112725	0.174254614112725	hyper	case	hg19	0.183223620225647	0.78	0.78	1.7	0.784172667162099	5
chr21	39627840	39629124	1285	5	100	-0.221202120212021	0.221202120212021	-0.235663859980415	0.235663859980415	hypo	case	hg19	0.0378110826333158	0.78	0.78	1.7	0.784172667162099	5
chr20	18774235	18776146	1912	15	100	0.228782878287829	0.228782878287829	0.240706553457417	0.240706553457417	hyper	case	hg19	0.175592922789264	0.78	0.78	1.7	0.784172667162099	5
chr20	52789646	52791473	1828	11	100	0.265726572657266	0.265726572657266	0.252700026488274	0.252700026488274	hyper	case	hg19	0.716727397704378	0.78	0.78	1.7	0.784172667162099	5
chr21	45744181	45745106	926	6	100	-0.285038503850385	0.285038503850385	-0.293500641569943	0.293500641569943	hypo	case	hg19	0.306040683313925	0.78	0.78	1.7	0.784172667162099	5
chr20	57594082	57594514	433	5	100	-0.156395639563956	0.156395639563956	-0.160938713295299	0.160938713295299	hypo	case	hg19	0.99	0.78	0.99	1.3	0.842949189257917	5
chr20	36661448	36662311	864	7	100	0.278627862786279	0.278627862786279	0.298747727179414	0.298747727179414	hyper	case	hg19	0.124152619052016	0.78	0.78	1.7	0.784172667162099	5
chr20	61002595	61003304	710	7	100	-0.221762176217622	0.221762176217622	-0.222392274030997	0.222392274030997	hypo	case	hg19	0.412039394308298	0.78	0.78	1.7	0.784172667162099	5
chr20	21377671	21378561	891	11	100	0.301810181018102	0.301810181018102	0.283083933168376	0.283083933168376	hyper	case	hg19	0.829616735968603	0.78	0.829616735968603	1.6	0.822954569127704	5
chr20	25064806	25065554	749	6	100	0.197769776977698	0.197769776977698	0.195229240699429	0.195229240699429	hyper	case	hg19	0.199695768151722	0.78	0.78	1.7	0.784172667162099	5
chr20	3897636	3898137	502	5	100	-0.226222622262226	0.226222622262226	-0.220770881183891	0.220770881183891	hypo	case	hg19	0.21721969644627	0.78	0.78	1.7	0.784172667162099	5
chr21	44298959	44300006	1048	11	100	0.375897589758976	0.375897589758976	0.382397305818962	0.382397305818962	hyper	case	hg19	0.0787368815454556	0.78	0.78	1.7	0.784172667162099	5
chr20	7999698	8000707	1010	11	100	0.27044704470447	0.27044704470447	0.26682210205222	0.26682210205222	hyper	case	hg19	0.30628845709459	0.78	0.78	1.7	0.784172667162099	5
chr20	44539966	44541154	1189	10	100	0.234583458345835	0.234583458345835	0.243016741950329	0.243016741950329	hyper	case	hg19	0.401248215237804	0.78	0.78	1.7	0.784172667162099	5
chr20	18268439	18269245	807	13	100	0.24986498649865	0.24986498649865	0.248611459386741	0.248611459386741	hyper	case	hg19	0.213421161123989	0.78	0.78	1.7	0.784172667162099	5
chr20	3766344	3767835	1492	8	100	0.293359335933593	0.293359335933593	0.291526661926448	0.291526661926448	hyper	case	hg19	0.805085170571144	0.78	0.805085170571144	1.4	0.806734466976194	5
chr20	30864848	30865764	917	13	100	0.287528752875288	0.287528752875288	0.286637853301503	0.286637853301503	hyper	case	hg19	0.737641869442906	0.78	0.78	1.7	0.784172667162099	5
chr20	54986793	54987663	871	9	100	0.272027202720272	0.272027202720272	0.275966263178261	0.275966263178261	hyper	case	hg19	0.149953683506025	0.78	0.78	1.7	0.784172667162099	5
chr20	48729304	48730098	795	8	100	0.277897789778978	0.277897789778978	0.280712518028857	0.280712518028857	hyper	case	hg19	0.316794199229312	0.78	0.78	1.7	0.784172667162099	5
chr20	61718618	61719189	572	6	100	-0.231633163316332	0.231633163316332	-0.246174464417082	0.246174464417082	hypo	case	hg19	0.49260990696105	0.78	0.78	1.7	0.784172667162099	5
chr21	44781686	44782873	1188	6	100	-0.117541754175418	0.117541754175418	-0.111158934014729	0.111158934014729	hypo	case	hg19	0.355910336444795	0.78	0.78	1.7	0.784172667162099	5
chr20	36151003	36151684	682	5	100	-0.236403640364036	0.236403640364036	-0.242716861435197	0.242716861435197	hypo	case	hg19	0.167015643712974	0.78	0.78	1.7	0.784172667162099	5
chr20	33999335	34000482	1148	12	100	0.290849084908491	0.290849084908491	0.293670568476013	0.293670568476013	hyper	case	hg19	0.757227351353666	0.78	0.78	1.7	0.784172667162099	5
chr20	748992	749621	630	8	100	-0.185198519851985	0.185198519851985	-0.192594878822937	0.192594878822937	hypo	case	hg19	0.195777210655362	0.78	0.78	1.7	0.784172667162099	5
chr20	30060822	30061045	224	5	100	-0.203040304030403	0.203040304030403	-0.207316853483712	0.207316853483712	hypo	case	hg19	0.387245617076823	0.78	0.78	1.7	0.784172667162099	5
chr20	17662865	17663973	1109	6	100	0.273957395739574	0.273957395739574	0.277295753291314	0.277295753291314	hyper	case	hg19	0.564039462811215	0.78	0.78	1.7	0.784172667162099	5
chr20	43729410	43730242	833	11	100	0.149294929492949	0.149294929492949	0.17579991127249	0.17579991127249	hyper	case	hg19	0.139105505433459	0.78	0.78	1.7	0.784172667162099	5
chr20	43882990	43883747	758	6	100	0.148034803480348	0.148034803480348	0.171255258053744	0.171255258053744	hyper	case	hg19	0.394314783330929	0.78	0.78	1.7	0.784172667162099	5
chr20	1293560	1294859	1300	10	100	-0.150705070507051	0.150705070507051	-0.155753279543954	0.155753279543954	hypo	case	hg19	0.284806712143569	0.78	0.78	1.7	0.784172667162099	5
chr20	2732946	2733699	754	5	100	0.375517551755176	0.375517551755176	0.376912285000158	0.376912285000158	hyper	case	hg19	0.186697063335151	0.78	0.78	1.7	0.784172667162099	5
chr20	49620366	49621470	1105	7	100	-0.273147314731473	0.273147314731473	-0.272280026922694	0.272280026922694	hypo	case	hg19	0.235660826351408	0.78	0.78	1.7	0.784172667162099	5
chr20	61583537	61584160	624	10	100	0.237573757375738	0.237573757375738	0.22764417704169	0.22764417704169	hyper	case	hg19	0.149885531000793	0.78	0.78	1.7	0.784172667162099	5
chr20	61973086	61974166	1081	6	100	-0.251225122512251	0.251225122512251	-0.25332686564083	0.25332686564083	hypo	case	hg19	0.291743554745762	0.78	0.78	1.7	0.784172667162099	5
chr20	1246703	1247527	825	10	100	0.193749374937494	0.193749374937494	0.202385992316333	0.202385992316333	hyper	case	hg19	0.90436003190457	0.78	0.90436003190457	1.3	0.842949189257917	5
chr20	42964959	42965754	796	6	100	0.063986398639864	0.063986398639864	0.0641778595004172	0.0641778595004172	hyper	case	hg19	0.366170261575909	0.78	0.78	1.7	0.784172667162099	5
chr20	22558834	22559868	1035	8	100	0.270477047704771	0.270477047704771	0.273029014408981	0.273029014408981	hyper	case	hg19	0.126493770128407	0.78	0.78	1.7	0.784172667162099	5
chr20	31780882	31781698	817	8	100	-0.234843484348435	0.234843484348435	-0.239630643740842	0.239630643740842	hypo	case	hg19	0.207894470877188	0.78	0.78	1.7	0.784172667162099	5
chr20	48522263	48523134	872	5	100	-0.374897489748975	0.374897489748975	-0.381313683826777	0.381313683826777	hypo	case	hg19	0.110605813446635	0.78	0.78	1.7	0.784172667162099	5
