seqnames	start	end	width	num_sites	cov	delta_beta	delta_beta_abs	intended_delta_beta	intended_delta_beta_abs	direction	case_group	genome	background_corr_target	expected_correlation	corr_target	corr_sd_used	corr_metric_estimate	neighbor_window
chr21	22137713	22139322	1610	38	11.5894736842105	-0.347075211832371	0.347075211832371	-0.373670931114334	0.373670931114334	hypo	case		0.189152267111615	0.65	0.65	2.4	0.646189152981116	5
chr20	10962338	10963476	1139	17	18.0029411764706	-0.295198797805222	0.295198797805222	-0.315407903679955	0.315407903679955	hypo	case		0.128772550015495	0.65	0.65	2.4	0.646189152981116	5
chr21	9881632	9881698	67	6	66.8	-0.297619858881327	0.297619858881327	-0.302239165989278	0.302239165989278	hypo	case		0.630499481045712	0.65	0.65	2.4	0.646189152981116	5
chr20	7002594	7003115	522	5	22.21	-0.174488603553434	0.174488603553434	-0.0993487194992599	0.0993487194992599	hypo	case		0.99	0.65	0.99	2.8	0.699178745142492	5
chr20	14226233	14227608	1376	100	18.3225	0.302105985320957	0.302105985320957	0.335359875108013	0.335359875108013	hyper	case		0.671997754122582	0.65	0.671997754122582	2.7	0.672386119003475	5
chr20	8694831	8695568	738	6	23.0333333333333	-0.243964987624954	0.243964987624954	-0.258920584703797	0.258920584703797	hypo	case		0.436635441596152	0.65	0.65	2.4	0.646189152981116	5
chr21	32287448	32288514	1067	14	22.9321428571429	-0.438948189966124	0.438948189966124	-0.42950710353954	0.42950710353954	hypo	case		0.195660145168511	0.65	0.65	2.4	0.646189152981116	5
chr21	22034072	22035647	1576	19	20.4236842105263	-0.400531347040585	0.400531347040585	-0.378504580889184	0.378504580889184	hypo	case		0.228733056653314	0.65	0.65	2.4	0.646189152981116	5
chr20	28739370	28739502	133	5	29.56	0.252816014205288	0.252816014205288	0.222483338711957	0.222483338711957	hyper	case		0.345017770536931	0.65	0.65	2.4	0.646189152981116	5
chr20	29114082	29115233	1152	20	89.9625	-0.316880056634475	0.316880056634475	-0.332716782683485	0.332716782683485	hypo	case		0.149286936467292	0.65	0.65	2.4	0.646189152981116	5
chr21	16978566	16979960	1395	17	20.6441176470588	-0.381153620595453	0.381153620595453	-0.392294785847667	0.392294785847667	hypo	case		0.39230761906011	0.65	0.65	2.4	0.646189152981116	5
chr21	28961684	28963487	1804	27	25.2666666666667	-0.344529039704623	0.344529039704623	-0.34619068586988	0.34619068586988	hypo	case		0.326707542771553	0.65	0.65	2.4	0.646189152981116	5
chr21	6884501	6885596	1096	15	16.49	0.305760490159332	0.305760490159332	0.365180290072795	0.365180290072795	hyper	case		0.128177911952199	0.65	0.65	2.4	0.646189152981116	5
chr20	18920173	18921690	1518	26	22.3173076923077	-0.355222606575391	0.355222606575391	-0.391231903504215	0.391231903504215	hypo	case		0.54255525813925	0.65	0.65	2.4	0.646189152981116	5
chr20	55508792	55509369	578	13	22.1269230769231	0.349498743042044	0.349498743042044	0.376087184243673	0.376087184243673	hyper	case		0.329692124323134	0.65	0.65	2.4	0.646189152981116	5
chr21	15611587	15611890	304	6	21.9	-0.258390964693461	0.258390964693461	-0.254931151666732	0.254931151666732	hypo	case		0.323273097812671	0.65	0.65	2.4	0.646189152981116	5
chr20	45170095	45171590	1496	24	22.1375	-0.34514424355794	0.34514424355794	-0.36644055332996	0.36644055332996	hypo	case		0.68669195075395	0.65	0.68669195075395	1.1	0.6923721055347	5
chr21	10269892	10270661	770	12	354.379166666667	-0.360238561076005	0.360238561076005	-0.343671022613953	0.343671022613953	hypo	case		0.0653749489643919	0.65	0.65	2.4	0.646189152981116	5
chr20	45173464	45175178	1715	20	20.95	0.286922100230553	0.286922100230553	0.283680708843328	0.283680708843328	hyper	case		0.16886439426696	0.65	0.65	2.4	0.646189152981116	5
chr21	20620882	20621293	412	5	18.67	-0.341518300561207	0.341518300561207	-0.381857468224105	0.381857468224105	hypo	case		0.457860772330146	0.65	0.65	2.4	0.646189152981116	5
chr21	13772251	13773117	867	12	14.925	-0.285619931210605	0.285619931210605	-0.355434934147748	0.355434934147748	hypo	case		0.260436426469265	0.65	0.65	2.4	0.646189152981116	5
chr20	29804422	29805510	1089	37	20.6405405405405	0.349267151579915	0.349267151579915	0.348920044302606	0.348920044302606	hyper	case		0.329771448089671	0.65	0.65	2.4	0.646189152981116	5
chr20	2889995	2891030	1036	12	24.3625	0.296666241206716	0.296666241206716	0.278611651313674	0.278611651313674	hyper	case		0.226486303063886	0.65	0.65	2.4	0.646189152981116	5
chr21	11187651	11189163	1513	7	10.5714285714286	-0.343638365364855	0.343638365364855	-0.381077057356522	0.381077057356522	hypo	case		0.498795111002962	0.65	0.65	2.4	0.646189152981116	5
chr20	24122338	24122604	267	6	22.1833333333333	-0.366069296734902	0.366069296734902	-0.35850928770029	0.35850928770029	hypo	case		0.149706391218844	0.65	0.65	2.4	0.646189152981116	5
chr21	29975227	29976007	781	32	22.3234375	-0.361720017232115	0.361720017232115	-0.384814981283995	0.384814981283995	hypo	case		0.743015097946604	0.65	0.743015097946604	2.8	0.699178745142492	5
chr20	14688745	14688947	203	5	23.39	-0.359251136115982	0.359251136115982	-0.298758572751505	0.298758572751505	hypo	case		0.41296409371465	0.65	0.65	2.4	0.646189152981116	5
chr20	42190375	42191728	1354	13	20.2961538461538	0.226479755656866	0.226479755656866	0.285390465201025	0.285390465201025	hyper	case		0.129716898260214	0.65	0.65	2.4	0.646189152981116	5
chr20	45035642	45036824	1183	24	21.4729166666667	-0.264731840627463	0.264731840627463	-0.2535720622572	0.2535720622572	hypo	case		0.176131826217847	0.65	0.65	2.4	0.646189152981116	5
chr20	2931308	2932432	1125	11	22.3136363636364	-0.26429306565758	0.26429306565758	-0.262763178268906	0.262763178268906	hypo	case		0.263520835019014	0.65	0.65	2.4	0.646189152981116	5
chr20	55280363	55280847	485	10	21.445	-0.305237754277588	0.305237754277588	-0.271518350706154	0.271518350706154	hypo	case		0.121791845578732	0.65	0.65	2.4	0.646189152981116	5
chr20	8912399	8913018	620	10	18.05	0.283546562812421	0.283546562812421	0.336625734075967	0.336625734075967	hyper	case		0.0849404218723321	0.65	0.65	2.4	0.646189152981116	5
chr21	26698530	26698970	441	7	21.2785714285714	0.317297442887863	0.317297442887863	0.306179884668629	0.306179884668629	hyper	case		0.469439007789983	0.65	0.65	2.4	0.646189152981116	5
chr21	9998901	9999722	822	7	53.3	0.243778812717792	0.243778812717792	0.255699271872984	0.269320063403978	hyper	case		0.106653738627629	0.65	0.65	2.4	0.646189152981116	5
chr21	18709552	18709623	72	6	17.6666666666667	-0.302562232855867	0.302562232855867	-0.377172970222468	0.377172970222468	hypo	case		0.163071668163283	0.65	0.65	2.4	0.646189152981116	5
chr20	16879190	16879843	654	8	22.26875	-0.213563711030161	0.213563711030161	-0.197050923885566	0.197050923885566	hypo	case		0.534660604084941	0.65	0.65	2.4	0.646189152981116	5
chr20	42023123	42023635	513	6	20.1333333333333	-0.259199502334992	0.259199502334992	-0.315692165920151	0.315692165920151	hypo	case		0.0801239330757768	0.65	0.65	2.4	0.646189152981116	5
chr21	27412898	27413566	669	22	19.2159090909091	-0.312263851606562	0.312263851606562	-0.357770919577091	0.357770919577091	hypo	case		0.564694667656267	0.65	0.65	2.4	0.646189152981116	5
chr20	1619792	1621058	1267	19	22.2657894736842	-0.340016882674491	0.340016882674491	-0.347190912163869	0.347190912163869	hypo	case		0.375192800148759	0.65	0.65	2.4	0.646189152981116	5
chr21	9255487	9256249	763	16	41.51875	0.340947068675797	0.340947068675797	0.329125609606866	0.329125609606866	hyper	case		0.411548848847301	0.65	0.65	2.4	0.646189152981116	5
chr20	23766796	23768382	1587	30	21.71	-0.395685803739524	0.395685803739524	-0.398857652398526	0.398857652398526	hypo	case		0.353401259780359	0.65	0.65	2.4	0.646189152981116	5
chr21	29724191	29725844	1654	40	21.1575	0.33077494022323	0.33077494022323	0.362971372321375	0.362971372321375	hyper	case		0.395835378004863	0.65	0.65	2.4	0.646189152981116	5
chr21	38100258	38101721	1464	21	18.9880952380952	-0.241143569958855	0.241143569958855	-0.324255721897341	0.324255721897341	hypo	case		0.347961008781656	0.65	0.65	2.4	0.646189152981116	5
chr20	16142433	16142852	420	6	21.3416666666667	-0.341470171992349	0.341470171992349	-0.297358490686949	0.297358490686949	hypo	case		0.547408678446535	0.65	0.65	2.4	0.646189152981116	5
chr20	5788929	5789944	1016	15	23.2366666666667	-0.414297908982998	0.414297908982998	-0.369747737945949	0.369747737945949	hypo	case		0.608058253323372	0.65	0.65	2.4	0.646189152981116	5
chr21	17351699	17353427	1729	26	23.8653846153846	-0.36175796466655	0.36175796466655	-0.396343942037786	0.396343942037786	hypo	case		0.419977078728398	0.65	0.65	2.4	0.646189152981116	5
chr20	58732838	58733245	408	7	23.9	-0.483360894541337	0.483360894541337	-0.393492897497361	0.393492897497361	hypo	case		0.267415878696567	0.65	0.65	2.4	0.646189152981116	5
chr20	10351640	10352661	1022	37	21.4310810810811	-0.332365965513908	0.332365965513908	-0.354435479814281	0.354435479814281	hypo	case		0.276173821747018	0.65	0.65	2.4	0.646189152981116	5
chr20	29334771	29335186	416	10	74.52	0.321557185213213	0.321557185213213	0.343960345512078	0.343960345512078	hyper	case		0.422670141562921	0.65	0.65	2.4	0.646189152981116	5
chr20	34510274	34511586	1313	18	21.0083333333333	-0.309555480560318	0.309555480560318	-0.317295097499943	0.317295097499943	hypo	case		0.149689167888275	0.65	0.65	2.4	0.646189152981116	5
chr20	46982842	46984579	1738	14	20.5178571428571	-0.331707388443328	0.331707388443328	-0.373200646661155	0.373200646661155	hypo	case		0.0922589705061327	0.65	0.65	2.4	0.646189152981116	5
chr21	27345432	27347066	1635	14	20.1535714285714	-0.321904238438256	0.321904238438256	-0.328662673919471	0.328662673919471	hypo	case		0.485987083955241	0.65	0.65	2.4	0.646189152981116	5
chr21	41415656	41416230	575	5	19.84	0.0369013215622797	0.0369013215622797	0.0310901951122001	0.0349067489768722	hyper	case		0.142397827391002	0.65	0.65	2.4	0.646189152981116	5
chr20	11739174	11739401	228	6	20.3833333333333	-0.318083076095238	0.318083076095238	-0.277835216651047	0.277835216651047	hypo	case		0.159082958614777	0.65	0.65	2.4	0.646189152981116	5
chr20	41444200	41444484	285	10	24.055	-0.298506761492788	0.298506761492788	-0.295936697363603	0.295936697363603	hypo	case		0.329212978823063	0.65	0.65	2.4	0.646189152981116	5
chr20	5368718	5369110	393	8	23.8875	-0.25392016491455	0.25392016491455	-0.297046768947623	0.297046768947623	hypo	case		0.987439439453655	0.65	0.987439439453655	2.8	0.699178745142492	5
chr21	35479644	35480116	473	5	22.09	-0.316928030680925	0.316928030680925	-0.331803734681855	0.331803734681855	hypo	case		0.353306530608533	0.65	0.65	2.4	0.646189152981116	5
chr20	10496275	10497082	808	8	22.53125	-0.307962966318677	0.307962966318677	-0.320875265797897	0.320875265797897	hypo	case		0.342903237318048	0.65	0.65	2.4	0.646189152981116	5
chr20	15913788	15915056	1269	20	20.7775	0.317790996093914	0.317790996093914	0.311115952216831	0.311115952216831	hyper	case		0.474347022069874	0.65	0.65	2.4	0.646189152981116	5
chr21	23853181	23853661	481	5	23.15	-0.144555511846558	0.144555511846558	-0.179126923773571	0.179126923773571	hypo	case		0.342309493183217	0.65	0.65	2.4	0.646189152981116	5
chr21	28108667	28109051	385	5	21.09	-0.270753426868985	0.270753426868985	-0.243038574800404	0.243038574800404	hypo	case		0.371419363600044	0.65	0.65	2.4	0.646189152981116	5
chr21	26655577	26655991	415	10	19.035	0.355624353107806	0.355624353107806	0.370635925546697	0.370635925546697	hyper	case		0.277560436465891	0.65	0.65	2.4	0.646189152981116	5
chr21	28214876	28216005	1130	20	22.6175	0.360413634632206	0.360413634632206	0.400956873127181	0.400956873127181	hyper	case		0.701232043609744	0.65	0.701232043609744	2.8	0.699178745142492	5
chr21	13107832	13108131	300	5	21.27	-0.427317191125107	0.427317191125107	-0.438965347918769	0.438965347918769	hypo	case		0.230453164396719	0.65	0.65	2.4	0.646189152981116	5
chr21	19796722	19796944	223	5	22.86	-0.195932653767944	0.195932653767944	-0.221738125537268	0.221738125537268	hypo	case		0.99	0.65	0.99	2.8	0.699178745142492	5
chr21	23845250	23845835	586	6	22.4666666666667	-0.416840712974807	0.416840712974807	-0.380596183225143	0.380596183225143	hypo	case		0.246640446487789	0.65	0.65	2.4	0.646189152981116	5
chr21	15465421	15466707	1287	20	22.68	-0.37882099719756	0.37882099719756	-0.350580632055513	0.350580632055513	hypo	case		0.182597063239021	0.65	0.65	2.4	0.646189152981116	5
chr20	8413004	8414194	1191	16	18.928125	-0.348686696728158	0.348686696728158	-0.344591173760556	0.344591173760556	hypo	case		0.578705474451137	0.65	0.65	2.4	0.646189152981116	5
chr21	18790035	18790144	110	6	21.2	-0.412538485651178	0.412538485651178	-0.388772730120085	0.388772730120085	hypo	case		0.193233176231284	0.65	0.65	2.4	0.646189152981116	5
chr21	9655215	9655939	725	16	67.821875	-0.423153730516004	0.423153730516004	-0.399001806447853	0.399001806447853	hypo	case		0.247039199748912	0.65	0.65	2.4	0.646189152981116	5
chr20	51216616	51217390	775	12	21.3666666666667	-0.2004235174785	0.2004235174785	-0.246681679050235	0.247198689466208	hypo	case		0.806650547519035	0.65	0.806650547519035	2.8	0.699178745142492	5
chr20	7192951	7193010	60	7	22.9071428571429	-0.435146913700911	0.435146913700911	-0.460544915153434	0.460544915153434	hypo	case		0.555031210900599	0.65	0.65	2.4	0.646189152981116	5
chr20	40173517	40175085	1569	29	20.5362068965517	-0.350175381831392	0.350175381831392	-0.37053569936673	0.37053569936673	hypo	case		0.188098385555137	0.65	0.65	2.4	0.646189152981116	5
chr21	9553386	9553619	234	10	29.655	-0.369459084953508	0.369459084953508	-0.39259621887226	0.39259621887226	hypo	case		0.922304435974938	0.65	0.922304435974938	2.8	0.699178745142492	5
chr21	19768126	19768743	618	12	20.3458333333333	0.273339143818347	0.273339143818347	0.300252047180635	0.300252047180635	hyper	case		0.301934152025784	0.65	0.65	2.4	0.646189152981116	5
chr20	40046136	40046789	654	11	21.1863636363636	0.333792198065504	0.333792198065504	0.366526392207455	0.366526392207455	hyper	case		0.241878094790058	0.65	0.65	2.4	0.646189152981116	5
chr21	9257328	9258078	751	14	43.1464285714286	-0.279573311297062	0.279573311297062	-0.322023891682115	0.322023891682115	hypo	case		0.590001785879623	0.65	0.65	2.4	0.646189152981116	5
chr21	27370385	27371614	1230	13	20.6923076923077	-0.348053028241373	0.348053028241373	-0.336745794149472	0.336745794149472	hypo	case		0.0881613591328929	0.65	0.65	2.4	0.646189152981116	5
chr20	13766956	13767382	427	8	24.7875	-0.271905940727131	0.271905940727131	-0.333120321310789	0.333120321310789	hypo	case		0.0602392867207013	0.65	0.65	2.4	0.646189152981116	5
chr20	50738971	50739828	858	18	24.9666666666667	-0.396356729642456	0.396356729642456	-0.448286311389772	0.448286311389772	hypo	case		0.102670741820087	0.65	0.65	2.4	0.646189152981116	5
chr21	32747676	32749415	1740	27	24.9018518518519	0.308694146158363	0.308694146158363	0.328875067130899	0.328875067130899	hyper	case		0.357846479937788	0.65	0.65	2.4	0.646189152981116	5
chr21	22387017	22387177	161	6	21.625	-0.374538913734198	0.374538913734198	-0.464158091152147	0.464158091152147	hypo	case		0.452908543416686	0.65	0.65	2.4	0.646189152981116	5
chr20	21139902	21140037	136	6	20.0416666666667	-0.339084188567052	0.339084188567052	-0.300918458888463	0.300918458888463	hypo	case		0.446110989757186	0.65	0.65	2.4	0.646189152981116	5
chr21	32870652	32871838	1187	32	24.7390625	-0.301838371817425	0.301838371817425	-0.3122105910661	0.3122105910661	hypo	case		0.421357201964168	0.65	0.65	2.4	0.646189152981116	5
chr21	20736612	20737163	552	10	21.275	-0.303842914319433	0.303842914319433	-0.297903818390429	0.297903818390429	hypo	case		0.232312810347935	0.65	0.65	2.4	0.646189152981116	5
chr21	27221270	27222650	1381	33	21.0060606060606	-0.421950782699254	0.421950782699254	-0.440850369090764	0.440850369090764	hypo	case		0.556158582320277	0.65	0.65	2.4	0.646189152981116	5
chr21	10742421	10744355	1935	26	54.0192307692308	0.305797033792369	0.305797033792369	0.287230224312978	0.287230224312978	hyper	case		0.72747695436673	0.65	0.72747695436673	2.8	0.699178745142492	5
chr20	40232089	40232325	237	5	22.98	-0.364393403398942	0.364393403398942	-0.369474251181294	0.369474251181294	hypo	case		0.422418775967574	0.65	0.65	2.4	0.646189152981116	5
chr20	9094630	9095496	867	14	20.1035714285714	0.310653175540616	0.310653175540616	0.340658051307988	0.340658051307988	hyper	case		0.627675581952176	0.65	0.65	2.4	0.646189152981116	5
chr21	14545481	14545858	378	9	21.7166666666667	-0.262134553439187	0.262134553439187	-0.323205754929051	0.323205754929051	hypo	case		0.351236779396836	0.65	0.65	2.4	0.646189152981116	5
chr21	17887425	17887634	210	6	22.9833333333333	-0.265227392269459	0.265227392269459	-0.328495528688077	0.328495528688077	hypo	case		0.074921981008705	0.65	0.65	2.4	0.646189152981116	5
chr20	55941565	55941960	396	5	21.16	0.196959995921952	0.196959995921952	0.16033892568338	0.16033892568338	hyper	case		0.463315187211065	0.65	0.65	2.4	0.646189152981116	5
chr21	10573857	10575611	1755	50	56.339	-0.340797787913491	0.340797787913491	-0.335149326431047	0.335149326431047	hypo	case		0.418720360455802	0.65	0.65	2.4	0.646189152981116	5
chr20	8926564	8927289	726	12	23.4125	-0.390207448158809	0.390207448158809	-0.435465392782343	0.435465392782343	hypo	case		0.0373367691605746	0.65	0.65	2.4	0.646189152981116	5
chr21	25980115	25981252	1138	20	21.31	-0.335747902364421	0.335747902364421	-0.37475072155114	0.37475072155114	hypo	case		0.765667040972857	0.65	0.765667040972857	2.8	0.699178745142492	5
chr20	18941373	18942290	918	23	20.8108695652174	-0.37654750640208	0.37654750640208	-0.343817170803667	0.343817170803667	hypo	case		0.523853107861073	0.65	0.65	2.4	0.646189152981116	5
chr21	38846432	38846808	377	6	21.9833333333333	-0.216147004716013	0.216147004716013	-0.274812497796629	0.274812497796629	hypo	case		0.123898999312204	0.65	0.65	2.4	0.646189152981116	5
chr20	24131002	24131470	469	10	22.865	-0.410544285514836	0.410544285514836	-0.423314923386794	0.423314923386794	hypo	case		0.99	0.65	0.99	2.8	0.699178745142492	5
chr21	17237413	17238097	685	5	14.15	-0.196007245678298	0.196007245678298	-0.151309814798509	0.151309814798509	hypo	case		0.440043262468191	0.65	0.65	2.4	0.646189152981116	5
chr20	34379425	34380164	740	31	21.3564516129032	-0.341483608496766	0.341483608496766	-0.332846988844471	0.332846988844471	hypo	case		0.403335570022106	0.65	0.65	2.4	0.646189152981116	5
chr20	18299709	18299895	187	12	20.9208333333333	-0.281671440172902	0.281671440172902	-0.265825518433741	0.265825518433741	hypo	case		0.526828456812557	0.65	0.65	2.4	0.646189152981116	5
chr20	45610856	45611983	1128	24	22.425	-0.36265548486927	0.36265548486927	-0.388635535267678	0.388635535267678	hypo	case		0.596417817193546	0.65	0.65	2.4	0.646189152981116	5
chr20	2003562	2004051	490	8	20.34375	-0.341707419937043	0.341707419937043	-0.34694730496271	0.34694730496271	hypo	case		0.553940729572047	0.65	0.65	2.4	0.646189152981116	5
chr20	34634622	34634812	191	8	21.85625	0.334879583502389	0.334879583502389	0.333419514927689	0.333419514927689	hyper	case		0.205542898435158	0.65	0.65	2.4	0.646189152981116	5
chr21	19295791	19296149	359	5	21.99	-0.18029570540241	0.18029570540241	-0.190241946058266	0.190241946058266	hypo	case		0.632027749156069	0.65	0.65	2.4	0.646189152981116	5
chr20	9079359	9079533	175	8	18.76875	0.263394699276117	0.263394699276117	0.272418472012859	0.272418472012859	hyper	case		0.69983158391206	0.65	0.69983158391206	2.8	0.699178745142492	5
chr20	21874253	21874756	504	8	20.65625	-0.224118501880019	0.224118501880019	-0.2490997083579	0.2490997083579	hypo	case		0.601031484546452	0.65	0.65	2.4	0.646189152981116	5
chr21	46027381	46028398	1018	16	20.996875	-0.326123763280228	0.326123763280228	-0.301526552999141	0.301526552999141	hypo	case		0.692414915346038	0.65	0.692414915346038	1.1	0.6923721055347	5
chr20	18788702	18789017	316	5	23.57	-0.274229862613785	0.274229862613785	-0.272576120217292	0.272576120217292	hypo	case		0.28776064911434	0.65	0.65	2.4	0.646189152981116	5
chr20	49266926	49268165	1240	38	24.3947368421053	-0.314935137986713	0.314935137986713	-0.308625046882439	0.308625046882439	hypo	case		0.99	0.65	0.99	2.8	0.699178745142492	5
chr21	37424163	37424537	375	7	20.3428571428571	0.274457740030365	0.274457740030365	0.294175848875116	0.294175848875116	hyper	case		0.0903126758704152	0.65	0.65	2.4	0.646189152981116	5
chr20	19202302	19203307	1006	14	21.3928571428571	-0.329251790531831	0.329251790531831	-0.334712057271918	0.334712057271918	hypo	case		0.602282382784309	0.65	0.65	2.4	0.646189152981116	5
chr20	6368618	6369230	613	15	20.97	0.266865866940267	0.266865866940267	0.31064713173483	0.31064713173483	hyper	case		0.126089764300582	0.65	0.65	2.4	0.646189152981116	5
chr21	13482097	13483472	1376	20	20.14	-0.336785902169912	0.336785902169912	-0.331761339305318	0.331761339305318	hypo	case		0.130019278502298	0.65	0.65	2.4	0.646189152981116	5
chr20	11026906	11027440	535	7	21.3071428571429	0.267068416994904	0.267068416994904	0.223734463922828	0.223734463922828	hyper	case		0.578878364602064	0.65	0.65	2.4	0.646189152981116	5
chr21	22532789	22533283	495	12	19.0666666666667	-0.311078074233684	0.311078074233684	-0.330627715092689	0.330627715092689	hypo	case		0.446823609016138	0.65	0.65	2.4	0.646189152981116	5
chr21	24456092	24456782	691	10	21.77	-0.288211347248579	0.288211347248579	-0.331016286201308	0.331016286201308	hypo	case		0.263722592309067	0.65	0.65	2.4	0.646189152981116	5
chr21	19896957	19897086	130	5	23.72	-0.415620848271883	0.415620848271883	-0.333841107731642	0.333841107731642	hypo	case		0.0342994981930984	0.65	0.65	2.4	0.646189152981116	5
chr20	47576703	47576951	249	8	23.46875	0.378893182288374	0.378893182288374	0.356439254078472	0.356439254078472	hyper	case		0.175086634363679	0.65	0.65	2.4	0.646189152981116	5
